BHK,sector,price,SuperArea,floor,Furnishing,facing,Car_Parking,Bathroom,Balcony,overlooking,city
3,others,3.84,2327.0,2,Unfurnished,East,available,3,2,Main Road,chennai
3,others,3.0,2000.0,0,Unfurnished,East,not sure,3,1,Main Road,chennai
3,others,2.25,1500.0,1,Unfurnished,North - East,not sure,3,2,Garden/Park,chennai
2,others,0.495,900.0,1,Unfurnished,East,available,2,1,Garden/Park,chennai
2,others,0.32,949.0,0,Furnished,South,available,2,3,Main Road,chennai
3,others,4.35,2500.0,4,Unfurnished,East,available,3,1,"Garden/Park, Main Road",chennai
2,others,0.45,737.0,1,Unfurnished,East,not sure,2,1,Main Road,chennai
2,others,0.36,767.0,1,Unfurnished,East,not sure,2,1,Main Road,chennai
2,others,0.55,1094.0,1,Unfurnished,East,not sure,2,2,"Garden/Park, Main Road",chennai
3,others,0.67,1267.0,2,Semi-Furnished,East,available,3,4+,"Garden/Park, Main Road, Pool",chennai
2,Velachery,1.0,1053.0,2,Unfurnished,North,available,2,1,Main Road,chennai
2,Thiruvanmiyur,1.2,1100.0,3,Unfurnished,North,not sure,2,1,Main Road,chennai
2,others,1.3,1000.0,0,Semi-Furnished,South,available,2,1,Main Road,chennai
3,Madipakkam,0.667,1064.0,1,Unfurnished,East,not sure,2,2,Main Road,chennai
2,others,0.37,673.0,1,Unfurnished,South,not sure,2,1,Main Road,chennai
2,others,1.05,1055.0,1,Unfurnished,East,available,2,4+,Main Road,chennai
2,Kelambakkam,0.7000000000000001,1367.0,3,Semi-Furnished,East,not sure,2,1,Main Road,chennai
2,others,0.54,1000.0,4,Unfurnished,South,not sure,2,1,Main Road,chennai
2,others,0.75,925.0,2,Unfurnished,East,not sure,2,1,Main Road,chennai
1,Sholinganallur,0.25,477.0,3,Unfurnished,East,not sure,1,1,Main Road,chennai
2,others,0.46,890.0,1,Furnished,East,not sure,2,4+,Main Road,chennai
3,others,1.25,1600.0,2,Unfurnished,East,not sure,2,2,Main Road,chennai
3,Padur,0.52,918.0,8,Unfurnished,West,available,2,4+,"Garden/Park, Pool",chennai
2,others,0.54,1035.0,2,Semi-Furnished,North,available,2,1,Garden/Park,chennai
2,others,2.3,1186.0,2,Furnished,North,available,2,1,Main Road,chennai
3,others,2.2,1715.0,3,Semi-Furnished,North,not sure,3,2,Main Road,chennai
1,others,0.195,436.0,2,Unfurnished,East,not sure,1,4+,"Garden/Park, Main Road",chennai
2,others,0.53,788.0,2,Unfurnished,East,available,2,2,Main Road,chennai
2,others,0.62,904.0,1,Semi-Furnished,East,not sure,2,1,"Garden/Park, Main Road",chennai
3,others,1.32,1300.0,2,Semi-Furnished,North,available,3,2,Main Road,chennai
2,others,0.55,780.0,2,Unfurnished,South,available,2,4+,Garden/Park,chennai
3,others,7.0,3135.0,7,Unfurnished,East,available,3,1,Garden/Park,chennai
2,others,0.55,1370.0,2,Semi-Furnished,East,available,2,2,Garden/Park,chennai
1,Madipakkam,0.18,440.0,1,Semi-Furnished,North,available,1,4+,"Garden/Park, Main Road",chennai
2,others,0.54,1071.0,2,Semi-Furnished,East,not sure,2,2,Garden/Park,chennai
1,others,0.31,545.0,1,Unfurnished,North - West,available,1,4+,Main Road,chennai
2,others,0.75,850.0,1,Semi-Furnished,East,available,2,4+,Main Road,chennai
2,others,0.56,900.0,2,Unfurnished,East,not sure,2,1,"Garden/Park, Main Road",chennai
2,Madipakkam,0.629,1101.0,1,Semi-Furnished,North,available,2,4+,"Garden/Park, Main Road",chennai
2,others,0.6,850.0,1,Semi-Furnished,East,available,2,4+,"Garden/Park, Main Road",chennai
3,others,0.65,1200.0,1,Semi-Furnished,North,available,2,4+,"Garden/Park, Main Road",chennai
2,others,0.5,730.0,0,Furnished,North,available,2,4+,"Garden/Park, Main Road",chennai
2,others,1.1,1050.0,0,Semi-Furnished,South,available,2,4+,Main Road,chennai
3,others,0.94,1450.0,3,Semi-Furnished,East,available,3,2,"Garden/Park, Main Road",chennai
2,others,1.4,1100.0,1,Semi-Furnished,North,not sure,2,2,"Garden/Park, Main Road",chennai
2,Ambattur,0.35,676.0,0,Semi-Furnished,East,not sure,2,4+,Main Road,chennai
2,others,0.35,907.2,2,Unfurnished,East,not sure,2,4+,Main Road,chennai
2,others,0.39,900.0,1,Semi-Furnished,East,not sure,2,2,Main Road,chennai
2,others,0.7000000000000001,1260.0,1,Furnished,East,not sure,2,4+,Main Road,chennai
3,others,0.6,1080.0,0,Unfurnished,East,not sure,2,4+,Main Road,chennai
2,others,0.7000000000000001,883.0,1,Semi-Furnished,North,not sure,2,4+,Main Road,chennai
4,Sholinganallur,2.5,3800.0,3,Semi-Furnished,East,available,4+,2,Main Road,chennai
3,others,1.1,1960.0,2,Semi-Furnished,East,not sure,3,2,Main Road,chennai
2,others,0.55,742.0,3,Unfurnished,West,not sure,2,1,Main Road,chennai
3,Medavakkam,1.06,1413.0,5,Unfurnished,North - East,available,3,4+,Main Road,chennai
3,Pallikaranai,0.8620000000000001,1287.0,1,Unfurnished,East,available,2,2,Main Road,chennai
3,others,3.75,1820.0,10+,Unfurnished,North,available,3,1,"Garden/Park, Main Road",chennai
3,others,2.3,1720.0,3,Unfurnished,East,available,3,3,Main Road,chennai
1,others,0.298,486.0,0,Semi-Furnished,North,not sure,1,4+,Main Road,chennai
2,Thoraipakkam,0.6,1200.0,1,Unfurnished,East,available,2,1,Main Road,chennai
2,others,0.512,883.0,1,Unfurnished,West,available,2,2,Main Road,chennai
2,Ambattur,0.605,849.0,2,Unfurnished,East,available,2,4+,Main Road,chennai
3,Thiruvanmiyur,2.21,1584.0,1,Furnished,East,not sure,2,2,Main Road,chennai
2,Anna Nagar,0.95,925.0,0,Semi-Furnished,North,not sure,2,4+,Main Road,chennai
3,Anna Nagar,2.25,1460.0,1,Semi-Furnished,South,not sure,3,2,Main Road,chennai
2,others,0.71,1012.0,2,Unfurnished,North,available,2,1,"Main Road, Pool",chennai
3,others,1.4,1429.0,10+,Unfurnished,South,not sure,2,3,Main Road,chennai
4,others,3.15,2661.0,4,Unfurnished,East,not sure,4,3,"Garden/Park, Main Road, Pool",chennai
2,Pallikaranai,0.5700000000000001,817.0,1,Unfurnished,North - East,available,2,1,Main Road,chennai
2,others,0.9,1020.0,1,Semi-Furnished,West,not sure,2,1,Main Road,chennai
2,others,0.85,930.0,0,Unfurnished,East,not sure,2,4+,Main Road,chennai
2,others,0.469,670.0,1,Unfurnished,North,available,2,2,Garden/Park,chennai
2,others,0.35,800.0,1,Semi-Furnished,West,available,2,4+,"Garden/Park, Main Road",chennai
3,others,2.3,1400.0,3,Furnished,North,available,3,2,"Garden/Park, Main Road",chennai
4,others,3.3,2904.0,1,Semi-Furnished,East,available,4,1,Main Road,chennai
3,others,1.9,1450.0,2,Semi-Furnished,East,available,3,1,Main Road,chennai
3,others,1.5,2500.0,1,Furnished,East,not sure,4,3,Pool,chennai
3,others,0.798,1227.0,2,Semi-Furnished,East,available,3,2,Main Road,chennai
3,others,2.19,1564.0,3,Unfurnished,North,available,3,1,Main Road,chennai
3,others,2.44,1479.0,2,Semi-Furnished,North,available,3,2,Main Road,chennai
2,others,0.75,1268.0,4,Unfurnished,East,available,2,1,"Garden/Park, Main Road, Pool",chennai
3,Chromepet,0.85,1165.0,3,Semi-Furnished,South,available,2,1,Main Road,chennai
3,others,2.49,1498.0,1,Unfurnished,North,available,3,2,Main Road,chennai
3,others,1.65,1428.0,1,Unfurnished,East,available,3,2,Main Road,chennai
3,Sholinganallur,1.15,1300.0,1,Furnished,North,available,2,2,"Garden/Park, Main Road",chennai
3,Kolathur,0.52,816.0,0,Unfurnished,East,available,2,4+,Main Road,chennai
2,others,0.21,591.0,0,Semi-Furnished,East,not sure,2,4+,Main Road,chennai
3,others,2.8,1556.0,0,Furnished,East,available,3,3,Main Road,chennai
3,Thiruvanmiyur,2.45,1800.0,1,Unfurnished,South,not sure,3,1,"Garden/Park, Main Road",chennai
2,others,0.7000000000000001,1110.0,0,Unfurnished,South,not sure,2,1,Main Road,chennai
3,Kilpauk,3.5,2300.0,1,Semi-Furnished,East,available,3,2,Main Road,chennai
4,others,3.5,2626.0,1,Semi-Furnished,North,available,4,3,Main Road,chennai
3,others,0.8079999999999999,1470.0,2,Unfurnished,East,not sure,3,3,Main Road,chennai
3,others,1.79,2244.0,1,Furnished,East,available,3,2,"Garden/Park, Main Road",chennai
3,others,2.25,1610.0,4,Semi-Furnished,North,available,3,1,Main Road,chennai
3,others,3.0,1800.0,4,Semi-Furnished,North,available,3,3,"Garden/Park, Main Road",chennai
3,Anna Nagar,3.0,1822.0,1,Semi-Furnished,East,not sure,3,2,Main Road,chennai
3,others,3.17,1621.0,2,Unfurnished,North,not sure,3,1,Main Road,chennai
2,Perumbakkam,0.4,1129.0,2,Unfurnished,South,available,2,2,Garden/Park,chennai
4,others,2.0,1700.0,2,Semi-Furnished,North,available,4,3,Main Road,chennai
2,Velachery,0.75,1020.0,1,Semi-Furnished,South,available,2,2,Garden/Park,chennai
2,Velachery,0.65,700.0,0,Unfurnished,North - East,not sure,2,4+,Main Road,chennai
1,others,0.23,530.0,0,Unfurnished,South,not sure,1,1,Garden/Park,chennai
2,Ambattur,0.45,798.0,1,Semi-Furnished,East,not sure,2,4+,Main Road,chennai
3,others,0.765,1275.0,0,Semi-Furnished,East,not sure,2,4+,Main Road,chennai
2,others,0.55,876.0,2,Semi-Furnished,East,not sure,2,4+,Main Road,chennai
3,others,0.6,1100.0,2,Furnished,North,not sure,3,2,Main Road,chennai
3,others,2.34,1487.0,10+,Unfurnished,East,not sure,3,4+,Main Road,chennai
4,others,3.34,3111.0,10+,Unfurnished,East,not sure,3,4+,Main Road,chennai
2,others,0.45,1940.0,1,Unfurnished,East,available,2,1,Main Road,chennai
2,Sholinganallur,0.848,1058.0,10+,Unfurnished,East,available,2,4+,Main Road,chennai
1,others,0.281,446.0,10+,Unfurnished,East,available,1,4+,Main Road,chennai
2,others,0.84,1120.0,10+,Unfurnished,East,available,2,4+,Main Road,chennai
3,others,1.37,1199.0,10+,Unfurnished,East,not sure,2,4+,Main Road,chennai
2,Kelambakkam,0.465,1033.0,10+,Unfurnished,East,available,2,4+,Main Road,chennai
2,others,0.65,930.0,10+,Unfurnished,East,available,2,4+,Main Road,chennai
2,Medavakkam,0.49,601.0,10+,Unfurnished,East,not sure,1,4+,Main Road,chennai
3,Thoraipakkam,1.1,1386.0,1,Semi-Furnished,East,available,3,4+,Main Road,chennai
2,others,0.547,912.0,10+,Unfurnished,East,not sure,2,4+,Main Road,chennai
3,Madipakkam,1.1,1480.0,1,Semi-Furnished,South,available,3,1,"Garden/Park, Main Road",chennai
3,Sholinganallur,0.816,1405.0,10+,Unfurnished,East,not sure,3,4+,Main Road,chennai
3,Medavakkam,0.74,1100.0,0,Semi-Furnished,East,not sure,2,4+,Main Road,chennai
2,others,0.95,1385.0,10+,Furnished,East,available,2,2,"Garden/Park, Main Road, Pool",chennai
2,others,0.487,1100.0,10+,Unfurnished,East,not sure,2,4+,Main Road,chennai
2,others,1.1,761.0,0,Unfurnished,North,not sure,2,4+,Main Road,chennai
2,others,0.7000000000000001,656.0,2,Unfurnished,East,not sure,2,4+,Main Road,chennai
2,others,0.51,810.0,2,Unfurnished,East,not sure,2,1,Main Road,chennai
2,others,0.29,556.0,1,Unfurnished,East,not sure,1,1,Main Road,chennai
2,Anna Nagar,1.6,1180.0,2,Semi-Furnished,North - West,not sure,2,3,Main Road,chennai
2,Kilpauk,1.5,1175.0,0,Unfurnished,North,available,2,4+,"Garden/Park, Main Road",chennai
3,others,0.78,1315.0,1,Semi-Furnished,South,available,3,1,Main Road,chennai
2,others,0.33,774.0,10+,Unfurnished,North,available,4+,4+,Main Road,chennai
2,others,0.325,820.0,1,Semi-Furnished,South,available,2,4+,"Garden/Park, Main Road",chennai
2,Kelambakkam,0.35,1000.0,2,Unfurnished,East,not sure,2,2,Main Road,chennai
3,Thiruvanmiyur,1.35,1532.0,1,Semi-Furnished,East,not sure,3,1,Main Road,chennai
3,Thiruvanmiyur,1.35,1410.0,1,Unfurnished,North,not sure,3,1,Main Road,chennai
2,others,1.3,1113.0,1,Furnished,East,not sure,2,1,Main Road,chennai
2,others,0.65,590.0,2,Unfurnished,North,available,1,4+,"Garden/Park, Pool",chennai
4,others,3.9,2431.0,1,Semi-Furnished,East,not sure,4,1,Main Road,chennai
2,others,0.54,870.0,1,Semi-Furnished,East,not sure,2,4+,Main Road,chennai
2,others,0.62,786.0,2,Furnished,East,not sure,2,4+,Main Road,chennai
3,Thiruvanmiyur,1.65,1445.0,1,Semi-Furnished,East,not sure,3,3,Main Road,chennai
2,others,0.65,830.0,1,Unfurnished,South,not sure,2,1,Main Road,chennai
2,others,0.5,800.0,0,Unfurnished,East,not sure,2,4+,Main Road,chennai
2,others,0.55,899.0,2,Semi-Furnished,North,not sure,2,2,"Garden/Park, Main Road",chennai
2,Kelambakkam,0.27,612.0,9,Unfurnished,West,not sure,1,2,Main Road,chennai
2,Perambur,0.68,960.0,2,Unfurnished,South,not sure,2,1,Main Road,chennai
2,others,0.65,910.0,0,Unfurnished,North,not sure,2,4+,Main Road,chennai
3,Kolathur,0.95,1293.0,2,Furnished,North,available,3,3,Main Road,chennai
2,others,0.55,981.0,1,Semi-Furnished,South,not sure,2,1,"Garden/Park, Main Road",chennai
2,others,0.35,817.0,1,Unfurnished,East,not sure,2,2,Main Road,chennai
3,Guduvancheri,0.62,1637.0,2,Unfurnished,North,not sure,3,1,"Garden/Park, Pool",chennai
1,others,0.35,700.0,1,Unfurnished,North,available,1,4+,Main Road,chennai
2,others,0.92,978.0,1,Unfurnished,East,not sure,2,2,Main Road,chennai
2,Thoraipakkam,0.7000000000000001,1100.0,0,Semi-Furnished,West,not sure,2,4+,Main Road,chennai
2,others,0.31,861.0,1,Unfurnished,North,not sure,2,3,"Garden/Park, Main Road",chennai
3,others,4.3,1775.0,4,Semi-Furnished,East,available,3,1,Main Road,chennai
2,others,0.4,788.0,0,Semi-Furnished,East,available,2,1,Main Road,chennai
2,others,0.745,1212.0,1,Unfurnished,East,not sure,2,2,Main Road,chennai
3,Thoraipakkam,0.8490000000000001,1259.0,1,Unfurnished,South,not sure,2,2,Main Road,chennai
3,Thiruvanmiyur,2.65,1500.0,4,Semi-Furnished,North,available,3,3,"Garden/Park, Main Road",chennai
2,others,0.45,700.0,6,Furnished,North,available,2,2,Main Road,chennai
1,others,0.27,504.0,0,Unfurnished,North - East,not sure,1,4+,Main Road,chennai
2,others,1.3,1100.0,3,Furnished,North,available,2,1,Garden/Park,chennai
3,Madipakkam,0.95,1355.0,1,Unfurnished,North,not sure,2,3,"Garden/Park, Main Road",chennai
3,others,1.1,1003.0,10+,Furnished,North,not sure,2,1,Main Road,chennai
2,others,0.79,1057.0,2,Semi-Furnished,North - East,available,2,4+,Garden/Park,chennai
2,others,0.9,930.0,4,Semi-Furnished,East,available,2,2,Main Road,chennai
1,Perambur,0.6,650.0,6,Semi-Furnished,North,not sure,1,1,Garden/Park,chennai
2,Perambur,1.65,1390.0,10+,Unfurnished,East,available,2,4+,Garden/Park,chennai
2,Kolathur,0.52,870.0,1,Unfurnished,East,available,2,4+,Main Road,chennai
2,Avadi,0.55,928.0,2,Furnished,East,not sure,2,4+,Main Road,chennai
2,others,0.72,784.0,2,Semi-Furnished,East,available,2,1,Main Road,chennai
2,others,0.6,1051.0,1,Unfurnished,East,not sure,2,1,Main Road,chennai
2,others,0.95,1044.0,2,Semi-Furnished,South,available,2,3,Main Road,chennai
3,others,0.65,1512.0,2,Unfurnished,East,available,4+,3,Main Road,chennai
2,Pallikaranai,0.75,979.0,2,Unfurnished,North,not sure,2,1,Main Road,chennai
1,others,0.21,500.0,0,Unfurnished,West,not sure,1,4+,Main Road,chennai
1,others,0.38,400.0,2,Semi-Furnished,East,not sure,1,4+,Main Road,chennai
2,Perumbakkam,0.5,865.0,1,Unfurnished,West,not sure,2,1,Main Road,chennai
1,others,0.353,588.0,1,Unfurnished,East,not sure,1,1,Main Road,chennai
2,others,0.36,712.0,1,Furnished,East,not sure,2,1,Main Road,chennai
2,Perumbakkam,0.525,926.0,1,Unfurnished,North,not sure,2,1,Main Road,chennai
2,others,0.48,875.0,2,Semi-Furnished,South -West,not sure,2,1,Main Road,chennai
2,others,0.85,1130.0,1,Unfurnished,South,available,2,4+,Main Road,chennai
3,Medavakkam,0.705,1254.0,5,Unfurnished,East,not sure,2,1,"Garden/Park, Main Road",chennai
2,others,0.38,740.0,0,Unfurnished,East,not sure,2,4+,Main Road,chennai
2,others,0.304,676.0,1,Unfurnished,South,not sure,2,1,Main Road,chennai
2,Ambattur,0.35,732.0,2,Semi-Furnished,East,not sure,2,4+,Main Road,chennai
2,others,0.482,990.0,3,Unfurnished,East,not sure,2,4+,Main Road,chennai
2,others,0.7000000000000001,850.0,3,Semi-Furnished,East,not sure,2,3,Main Road,chennai
2,Medavakkam,0.47,1100.0,1,Semi-Furnished,East,available,2,4+,Main Road,chennai
2,others,0.92,915.0,1,Semi-Furnished,North,not sure,2,4+,Main Road,chennai
3,Manapakkam,0.95,1600.0,1,Semi-Furnished,East,not sure,3,4+,Main Road,chennai
2,others,0.43,840.0,1,Unfurnished,East,not sure,2,1,Main Road,chennai
2,others,0.8,1075.0,0,Semi-Furnished,East,available,2,4+,Main Road,chennai
2,Madipakkam,0.68,821.0,1,Unfurnished,North - East,available,2,4+,"Garden/Park, Main Road",chennai
2,others,0.42,1100.0,2,Unfurnished,East,not sure,2,1,Main Road,chennai
3,others,1.1,2400.0,0,Unfurnished,North,not sure,3,4+,"Garden/Park, Main Road",chennai
2,Kolathur,0.54,915.0,2,Semi-Furnished,East,not sure,2,2,Main Road,chennai
2,others,1.2,1026.0,2,Unfurnished,North,not sure,2,1,Garden/Park,chennai
3,others,0.42,1076.0,2,Semi-Furnished,East,not sure,3,4+,Main Road,chennai
2,Kilpauk,0.74,750.0,2,Unfurnished,South,not sure,1,1,Main Road,chennai
2,Mogappair,0.8200000000000001,1075.0,0,Semi-Furnished,West,available,2,4+,Main Road,chennai
3,others,1.6,1700.0,2,Semi-Furnished,East,available,3,3,Main Road,chennai
2,others,0.46,735.0,0,Semi-Furnished,East,not sure,2,4+,Main Road,chennai
2,Mogappair,0.8,950.0,4,Semi-Furnished,East,not sure,2,4+,Main Road,chennai
3,Medavakkam,0.85,1348.0,3,Semi-Furnished,East,not sure,2,4+,Main Road,chennai
3,others,0.55,1550.0,2,Unfurnished,East,available,3,2,Main Road,chennai
3,Madipakkam,0.68,1200.0,1,Semi-Furnished,East,not sure,2,4+,Main Road,chennai
2,Pallikaranai,0.5,800.0,1,Semi-Furnished,East,not sure,2,4+,Main Road,chennai
2,others,1.42,950.0,2,Semi-Furnished,East,not sure,2,3,Main Road,chennai
3,others,0.55,1125.0,1,Semi-Furnished,East,not sure,2,1,Main Road,chennai
3,Thoraipakkam,1.0,1300.0,2,Unfurnished,East,not sure,3,1,"Garden/Park, Main Road",chennai
2,others,0.8,1000.0,2,Unfurnished,North,not sure,2,4+,Main Road,chennai
3,Manapakkam,1.27,1514.0,2,Semi-Furnished,East,not sure,2,4+,Main Road,chennai
1,others,0.29,450.0,1,Semi-Furnished,East,not sure,1,4+,Main Road,chennai
2,others,0.5,687.0,1,Semi-Furnished,East,not sure,2,4+,Main Road,chennai
2,others,0.145,600.0,0,Unfurnished,East,not sure,1,4+,Main Road,chennai
3,others,2.02,1501.0,2,Semi-Furnished,West,available,3,3,Main Road,chennai
2,others,0.45,1040.0,1,Unfurnished,East,not sure,2,1,Main Road,chennai
2,others,0.35,690.0,1,Unfurnished,East,not sure,2,1,Main Road,chennai
1,Avadi,0.35,800.0,1,Unfurnished,North,not sure,1,1,Main Road,chennai
2,others,0.85,1023.0,1,Semi-Furnished,North,not sure,2,2,"Garden/Park, Main Road, Pool",chennai
2,others,0.75,1065.0,0,Unfurnished,East,not sure,2,1,Main Road,chennai
2,Velachery,1.05,1203.0,0,Unfurnished,East,not sure,3,1,Main Road,chennai
1,others,0.5,470.0,1,Unfurnished,East,not sure,1,4+,Main Road,chennai
3,others,1.0,1658.0,3,Furnished,North,not sure,4,1,Main Road,chennai
2,others,0.52,1100.0,1,Semi-Furnished,South - East,not sure,2,4+,"Garden/Park, Main Road",chennai
2,others,0.43,840.0,2,Semi-Furnished,East,not sure,2,4+,Main Road,chennai
2,Kolathur,0.5,860.0,1,Semi-Furnished,North,not sure,2,2,Main Road,chennai
2,Chromepet,0.55,1050.0,1,Furnished,East,not sure,2,1,Main Road,chennai
3,Ambattur,0.85,1320.0,3,Semi-Furnished,East,not sure,3,1,Main Road,chennai
2,others,0.6,580.0,4,Unfurnished,South - East,not sure,2,1,"Garden/Park, Main Road",chennai
2,others,0.36,828.0,1,Semi-Furnished,North - East,available,2,2,Garden/Park,chennai
2,others,0.52,844.0,1,Semi-Furnished,East,not sure,2,1,Main Road,chennai
3,others,0.6900000000000001,1600.0,0,Furnished,North - East,not sure,3,1,Main Road,chennai
2,others,0.7000000000000001,1322.0,1,Semi-Furnished,North,not sure,2,4+,Main Road,chennai
2,others,0.55,1000.0,2,Semi-Furnished,North - East,not sure,2,1,Main Road,chennai
2,others,0.5,1000.0,1,Semi-Furnished,West,not sure,2,1,Main Road,chennai
2,Urapakkam,0.4,910.0,1,Semi-Furnished,North,available,2,3,Main Road,chennai
2,others,0.45,855.0,0,Unfurnished,East,not sure,2,4+,Main Road,chennai
4+,others,1.2,1036.0,10+,Unfurnished,East,not sure,4+,4+,Main Road,chennai
3,others,0.7320000000000001,1408.0,2,Unfurnished,East,available,3,1,Main Road,chennai
2,others,0.6,972.0,1,Unfurnished,East,not sure,2,4+,Main Road,chennai
3,others,0.6900000000000001,1260.0,2,Semi-Furnished,South -West,not sure,3,2,Main Road,chennai
2,others,0.98,1072.0,6,Unfurnished,East,not sure,2,1,"Garden/Park, Main Road, Pool",chennai
2,others,0.6,1386.0,1,Unfurnished,East,available,2,1,Main Road,chennai
2,others,1.1,1100.0,1,Unfurnished,South,not sure,2,3,Main Road,chennai
1,others,0.42,620.0,0,Semi-Furnished,North,not sure,1,4+,Main Road,chennai
2,others,0.36,830.0,2,Semi-Furnished,South,not sure,2,4+,Main Road,chennai
3,Pallikaranai,1.3,1944.0,7,Semi-Furnished,East,not sure,3,3,Main Road,chennai
2,Pallikaranai,0.53,1038.0,2,Semi-Furnished,East,not sure,2,4+,Main Road,chennai
2,others,0.357,850.0,1,Unfurnished,East,not sure,2,4+,Main Road,chennai
3,others,0.4,998.0,0,Unfurnished,East,not sure,2,1,Main Road,chennai
1,Medavakkam,0.32,572.0,0,Unfurnished,East,not sure,1,4+,Main Road,chennai
1,others,0.308,620.0,1,Unfurnished,North,not sure,1,2,Main Road,chennai
2,others,0.25,610.0,0,Semi-Furnished,East,not sure,2,4+,Main Road,chennai
3,Thoraipakkam,0.79,1320.0,0,Semi-Furnished,East,not sure,2,4+,Main Road,chennai
2,others,0.4,720.0,0,Unfurnished,West,not sure,2,4+,Main Road,chennai
2,Medavakkam,0.65,835.0,3,Unfurnished,East,not sure,1,4+,Main Road,chennai
